ID,Name,Keywords,CodeString,MasterID,SpearmanCorrelation,CorrectedPvalue
5320,TSTL_localdensity_5_40_ac_2_tauacden,"nonlinear,tstool",TSTL_localdensity_5_40_ac_2.tauacden,936,0.323273714298336,0.0817220129455083
7628,ST_MomentCorr_002_02_median_iqr_sqrt_mi,"statistics",ST_MomentCorr_002_02_median_iqr_sqrt.mi,1058,0.323247952770901,0.0818496456735634
4103,SC_FluctAnal_2_dfa_50_1_logi_ssr,"scaling",SC_FluctAnal_2_dfa_50_1_logi.ssr,900,0.323239296411073,0.0818849901464338
632,SY_SlidingWindow_sampen_s10_1,"stationarity",SY_SlidingWindow_sampen_s10_1,359,-0.323217655511504,0.0819905624812572
161,AC_nl_044,"correlation,nonlinearautocorr",AC_nl_044,165,0.323217655511504,0.0819905624812572
3511,SB_BinaryStats_iqr_longstretch1,"distribution,stationarity",SB_BinaryStats_iqr.longstretch1,877,0.323124783635684,0.0824714251010812
589,SY_SlidingWindow_s_s10_10,"stationarity",SY_SlidingWindow_s_s10_10,316,0.323118107373487,0.0824962361791592
178,AC_nl_035,"correlation,nonlinearautocorr",AC_nl_035,182,0.323105122833746,0.0825553935812375
7598,CP_l1pwc_sweep_lambda_0_005_095_rmserrsu02,"stepdetection",CP_l1pwc_sweep_lambda_0_005_095.rmserrsu02,1052,0.32308069362874,0.0826769679543916
7627,ST_MomentCorr_002_02_median_iqr_sqrt_density,"statistics",ST_MomentCorr_002_02_median_iqr_sqrt.density,1058,0.323076989664306,0.0826856209970721
2798,EN_mse_1-10_2_015_diff1_minSampEn,"entropy,sampen,controlen,mse",EN_mse_1-10_2_015_diff1.minSampEn,828,0.323022887415384,0.0829695511395174
623,SY_SlidingWindow_ent_ent10_1,"stationarity",SY_SlidingWindow_ent_ent10_1,350,0.323009902875643,0.0830290174995336
6408,WL_cwt_sym2_32_maxabsC,"wavelet,cwt",WL_cwt_sym2_32.maxabsC,987,0.322931995637195,0.0834448883570051
492,CO_glscf_1_1_2,"correlation,glscf",CO_glscf_1_1_2,219,0.3228865497481,0.0836835142156773
4101,SC_FluctAnal_2_dfa_50_1_logi_se1,"scaling",SC_FluctAnal_2_dfa_50_1_logi.se1,900,0.322838939769048,0.083934748443319
4102,SC_FluctAnal_2_dfa_50_1_logi_se2,"scaling",SC_FluctAnal_2_dfa_50_1_logi.se2,900,0.322838939769048,0.083934748443319
3477,EX_MovingThreshold_1_002_iqrq,"outliers",EX_MovingThreshold_1_002.iqrq,874,-0.32282379113935,0.0839950915438605
3518,SB_BinaryStats_iqr_stdstretchdiff,"distribution,stationarity",SB_BinaryStats_iqr.stdstretchdiff,877,-0.322806478419695,0.0840792053370843
4295,SP_Summaries_pgram_hamm_peakPower_prom2,"FourierSpectrum",SP_Summaries_pgram_hamm.peakPower_prom2,908,0.322806478419695,0.0840792053370843
5556,NL_TSTL_ReturnTime_5_1_40_n1_1_8_pzeros,"nonlinear,tstool",NL_TSTL_ReturnTime_5_1_40_n1_1_8.pzeros,944,0.32279565796991,0.0841156438409022
6983,MF_CompareTestSets_y_ar_best_uniform_25_01_1_ac1s_iqr,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.ac1s_iqr,1018,0.322771852980385,0.0842358834875732
3431,ST_LocalExtrema_n100_stdmax,"distribution,stationarity",ST_LocalExtrema_n100.stdmax,870,0.322683125292152,0.0847177668280414
1978,CO_Embed2_Dist_tau_d_max,"correlation,embedding",CO_Embed2_Dist_tau.d_max,769,-0.322652828032756,0.0848750884854792
3855,SB_MotifThree_diffquant_cccc,"symbolic,motifs",SB_MotifThree_diffquant.cccc,882,0.322597889154077,0.0851707501625711
5255,NL_TSTL_FractalDimensions_5_20_02_1_10_0_32_ac_fnnmar_linfit_a,"nonlinear,tstool,dimension,correlation,stochastic",NL_TSTL_FractalDimensions_5_20_02_1_10_0_32_ac_fnnmar.linfit_a,930,0.322581413064178,0.0852512562405576
1646,PH_ForcePotential_sine_3_05_1_proppos,"dynamicalSystem",PH_ForcePotential_sine_3_05_1.proppos,749,0.322553279894739,0.0853973362100996
3717,SB_MotifThree_quantile_cacc,"symbolic,motifs",SB_MotifThree_quantile.cacc,881,-0.322522773051911,0.0855570148104016
404,IN_AutoMutualInfoStats_diff_20_gaussian_pminima,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pminima,715,0.322508704226699,0.0856242892983083
263,CO_HistogramAMI_quantiles_10_2,"information,correlation,AMI",CO_HistogramAMI_quantiles_10.ami2,217,0.322486193106075,0.08573923439255
1179,CO_AddNoise_ac_quantiles_10_fitlinb,"correlation,AMI,entropy",CO_AddNoise_ac_quantiles_10.fitlinb,722,0.322449403576808,0.0859350258094429
1643,PH_ForcePotential_sine_3_05_1_mean,"dynamicalSystem",PH_ForcePotential_sine_3_05_1.mean,749,0.32244074721698,0.0859719486778847
6271,MF_GP_hyperparameters_covSEiso_covPeriodic_covNoise_1_200_resample_mabserr_std,"model,GaussianProcess",MF_GP_hyperparameters_covSEiso_covPeriodic_covNoise_1_200_resample.mabserr_std,978,-0.322436419037067,0.0859843935487636
6342,MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_frombefore_meanlogh1,"model,GaussianProcess",MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_frombefore.meanlogh1,983,0.322429926767196,0.0860090842537848
6529,WL_dwtcoeff_db3_5_maxd_l5,"wavelet,dwt",WL_dwtcoeff_db3_5.maxd_l5,997,0.322425598587282,0.0860215301853201
1274,CO_AddNoise_1_gaussian_linfit_mse,"correlation,AMI,entropy",CO_AddNoise_1_gaussian.linfit_mse,727,0.322399629507799,0.0861565592883171
6538,WL_dwtcoeff_sym2_5_mind_l2,"wavelet,dwt",WL_dwtcoeff_sym2_5.mind_l2,998,0.322382316788144,0.0862426594214978
4096,SC_FluctAnal_2_dfa_50_0_logi_r2_ssr,"scaling",SC_FluctAnal_2_dfa_50_0_logi.r2_ssr,899,0.322319558179394,0.0865872852207017
1585,PD_PeriodicityWang_th0.01,"periodicity,spline",PD_PeriodicityWang.th2,744,0.322306014719506,0.0866523009452425
1644,PH_ForcePotential_sine_3_05_1_median,"dynamicalSystem",PH_ForcePotential_sine_3_05_1.median,749,0.322302245459739,0.0866616349775032
5517,NL_TSTL_LargestLyap_n1_01_001_3_1_4_to095max,"nonlinear,tstool",NL_TSTL_LargestLyap_n1_01_001_3_1_4.to095max,942,0.322269171154575,0.0868381605648271
4507,SP_Summaries_welch_rect_logarea_4_2,"FourierSpectrum",SP_Summaries_welch_rect.logarea_4_2,909,-0.322261127750558,0.0868719212257562
4631,SP_Summaries_fft_logarea_4_2,"FourierSpectrum",SP_Summaries_fft.logarea_4_2,910,-0.322261127750558,0.0868719212257562
6411,WL_cwt_sym2_32_pover99,"wavelet,cwt",WL_cwt_sym2_32.pover99,987,0.322237322761033,0.0869836053953642
7616,ST_MomentCorr_002_02_mean_std_abs_mi,"statistics",ST_MomentCorr_002_02_mean_std_abs.mi,1055,0.322230830491162,0.0870085379945815
6285,MF_GP_hyperparameters_covSEiso_covNoise_1_200_first_maxS,"model,GaussianProcess",MF_GP_hyperparameters_covSEiso_covNoise_1_200_first.maxS,979,-0.322198369141808,0.0871822003110528
1985,CO_Embed2_Dist_tau_d_expfit_meandiff,"correlation,embedding",CO_Embed2_Dist_tau.d_expfit_meandiff,769,0.32211396963349,0.0876549185517298
5075,NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar_robfit_a1,"nonlinear,correlation,tstool,stochastic",NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar.robfit_a1,925,0.322111805543533,0.0876550842199307
5905,PP_Compare_diff1_swss10_2,"preprocessing,raw,stationarity",PP_Compare_diff1.swss10_2,965,-0.322088000554007,0.0877800035054411
4115,SC_FluctAnal_2_dfa_50_1_logi_r1_resac1,"scaling",SC_FluctAnal_2_dfa_50_1_logi.r1_resac1,900,0.322049046934783,0.0879926333950585
7576,CP_ML_StepDetect_l1pwc_005_diffn12,"stepdetection,stationarity",CP_ML_StepDetect_l1pwc_005.diffn12,1050,0.322020913765343,0.0881430613833961
175,AC_nl_034,"correlation,nonlinearautocorr",AC_nl_034,179,0.32201658558543,0.0881557502477873
515,CO_glscf_2_2_1,"correlation,glscf",CO_glscf_2_2_1,242,0.321986288326033,0.088318990034895
3787,SB_MotifThree_diffquant_abba,"symbolic,motifs",SB_MotifThree_diffquant.abba,882,0.321936440272104,0.0885962121025694
4470,SP_Summaries_welch_rect_linfitloglog_lf_a1,"FourierSpectrum",SP_Summaries_welch_rect.linfitloglog_lf_a1,909,-0.321934350167068,0.0885962121025694
4594,SP_Summaries_fft_linfitloglog_lf_a1,"FourierSpectrum",SP_Summaries_fft.linfitloglog_lf_a1,910,-0.321934350167068,0.0885962121025694
117,AC_25,"correlation",AC_25,116,-0.321839130208965,0.0891266183813762
244,CO_HistogramAMI_even_5_3,"information,correlation,AMI",CO_HistogramAMI_even_5.ami3,213,0.321806668859611,0.0893042224759034
173,AC_nl_014,"correlation,nonlinearautocorr",AC_nl_014,177,0.321804504769654,0.0893043580453268
2242,SY_RangeEvolve_nuql10,"stationarity",SY_RangeEvolve.nuql10,494,-0.321789356139956,0.0893806497688664
964,HT_DistributionTest_chi2norm10,"hypothesistest,distribution,raw",HT_DistributionTest_chi2norm10,584,-0.321666003012413,0.0900945535535832
3517,SB_BinaryStats_iqr_stdstretch0,"distribution,stationarity",SB_BinaryStats_iqr.stdstretch0,877,0.321661674832499,0.090107473314937
6368,MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_randomgap_stdmlik,"model,GaussianProcess",MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_randomgap.stdmlik,984,0.321596752133793,0.0904793895031791
3320,DN_OutlierInclude_n_001_mrstd,"distribution,outliers",DN_OutlierInclude_n_001.mrstd,865,0.321540485794914,0.0908011817853864
609,SY_SlidingWindow_ent_s5_10,"stationarity",SY_SlidingWindow_ent_s5_10,336,0.321525337165215,0.0908786586077975
1454,SB_TransitionpAlphabet_40_1_maxdiagfexp_rmse,"symbolic,transitionmat",SB_TransitionpAlphabet_40_1.maxdiagfexp_rmse,739,0.321497203995776,0.0910336810428725
6395,WL_cwt_db3_32_min_ssc,"wavelet,cwt",WL_cwt_db3_32.min_ssc,986,-0.321460414466509,0.091240724434172
494,CO_glscf_1_1_4,"correlation,glscf",CO_glscf_1_1_4,221,0.321432281297069,0.0913963220134897
625,SY_SlidingWindow_ent_ent10_10,"stationarity",SY_SlidingWindow_ent_ent10_10,352,0.321432281297069,0.0913963220134897
4338,SP_Summaries_pgram_hamm_sfm,"FourierSpectrum",SP_Summaries_pgram_hamm.sfm,908,-0.321408476307543,0.0915133082849978
269,IN_AutoMutualInfoStats_40_gaussian_ami3,"information,correlation,AMI",IN_AutoMutualInfoStats_40_gaussian.ami3,713,0.321395491767802,0.0915783461779749
4305,SP_Summaries_pgram_hamm_std,"FourierSpectrum",SP_Summaries_pgram_hamm.std,908,0.321393327677845,0.0915784426640006
4053,SC_FluctAnal_2_rsrangefit_50_1_logi_se1,"scaling",SC_FluctAnal_2_rsrangefit_50_1_logi.se1,898,0.321371686778276,0.0916955358440247
4054,SC_FluctAnal_2_rsrangefit_50_1_logi_se2,"scaling",SC_FluctAnal_2_rsrangefit_50_1_logi.se2,898,0.321371686778276,0.0916955358440247
1067,EN_MS_LZcomplexity_8,"entropy,mex",EN_MS_LZcomplexity_8,670,-0.321369522688319,0.0916955358440247
145,AC_nl_135,"correlation,nonlinearautocorr",AC_nl_135,149,0.321367358598362,0.0916955358440247
248,CO_HistogramAMI_even_10_2,"information,correlation,AMI",CO_HistogramAMI_even_10.ami2,214,0.321354374058621,0.0917479351698987
4294,SP_Summaries_pgram_hamm_peakPower_5,"FourierSpectrum",SP_Summaries_pgram_hamm.peakPower_5,908,0.321317584529354,0.09195647052328
7515,MF_hmm_07_3_Pmeandiag,"hmm,model",MF_hmm_07_3.Pmeandiag,1045,0.321304599989612,0.0920217834878112
3671,SB_MotifThree_quantile_abcb,"symbolic,motifs",SB_MotifThree_quantile.abcb,881,-0.32125409148719,0.0923138450736391
268,IN_AutoMutualInfoStats_40_gaussian_ami2,"information,correlation,AMI",IN_AutoMutualInfoStats_40_gaussian.ami2,713,0.32125049774069,0.0923225671612365
1370,SB_TransitionMatrix_51_TD5,"symbolic,transitionmat",SB_TransitionMatrix_51.TD5,734,0.321179082772113,0.0927424489499849
170,AC_nl_012,"correlation,nonlinearautocorr",AC_nl_012,174,0.321159605962501,0.0928477497153951
4524,SP_Summaries_welch_rect_statav5_m,"FourierSpectrum",SP_Summaries_welch_rect.statav5_m,909,0.321159605962501,0.0928477497153951
229,CO_HistogramAMI_std2_5_3,"information,correlation,AMI",CO_HistogramAMI_std2_5.ami3,210,0.32115311369263,0.0928610390302219
7615,ST_MomentCorr_002_02_mean_std_abs_density,"statistics",ST_MomentCorr_002_02_mean_std_abs.density,1055,0.321105503713578,0.0931379062795061
1524,CO_AutoCorrShape_drown_fexpabsacf_r2,"correlation",CO_AutoCorrShape_drown.fexpabsacf_r2,741,0.321096847353751,0.0931775702122204
2682,PH_Walker_momentum_5_w_std,"trend",PH_Walker_momentum_5.w_std,818,0.321068714184311,0.093336211620063
6399,WL_cwt_db3_32_stat_2_m_s,"wavelet,cwt",WL_cwt_db3_32.stat_2_m_s,986,0.321014611935389,0.0936542006777691
2248,SY_RangeEvolve_p20,"stationarity",SY_RangeEvolve.p20,494,-0.320979986496079,0.0938534772970733
6336,MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_frombefore_maxabserr_run,"model,GaussianProcess",MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_frombefore.maxabserr_run,983,0.320951853326639,0.0940131919965867
1255,CO_AddNoise_ac_std1_10_fitlinb,"correlation,AMI,entropy",CO_AddNoise_ac_std1_10.fitlinb,726,0.320949689236682,0.0940132326649643
7611,ST_MomentCorr_002_02_median_iqr_none_density,"statistics",ST_MomentCorr_002_02_median_iqr_none.density,1054,0.320943196966812,0.0940399077496508
4648,SP_Summaries_fft_statav5_m,"FourierSpectrum",SP_Summaries_fft.statav5_m,910,0.320919391977286,0.094173232355818
152,AC_nl_11,"correlation,nonlinearautocorr",AC_nl_11,156,0.320886930627932,0.0943601680516585
617,SY_SlidingWindow_ent_ent2_1,"stationarity",SY_SlidingWindow_ent_ent2_1,344,0.320841484738838,0.0946278079504914
6286,MF_GP_hyperparameters_covSEiso_covNoise_1_200_first_minS,"model,GaussianProcess",MF_GP_hyperparameters_covSEiso_covNoise_1_200_first.minS,979,-0.320837156558924,0.0946412333976482
4658,NL_crptool_fnn_10_2_mi_fnn6,"nonlinear,dimension,crptool",NL_crptool_fnn_10_2_mi.fnn6,911,-0.32083282837901,0.0946546584469784
187,AC_nl_122,"correlation,nonlinearautocorr",AC_nl_122,191,0.320813351569398,0.0947619515434464
243,CO_HistogramAMI_even_5_2,"information,correlation,AMI",CO_HistogramAMI_even_5.ami2,213,0.320809023389484,0.0947753876600459
6112,PP_Compare_rav4_statav10,"preprocessing,raw,stationarity",PP_Compare_rav4.statav10,972,-0.320793874759786,0.0948559431112475
158,AC_nl_011,"correlation,nonlinearautocorr",AC_nl_011,162,0.320774397950174,0.0949634419292869
2017,NW_VisibilityGraph_horiz_mediank,"network,visibilityGraph",NW_VisibilityGraph_horiz.mediank,772,0.320765014474779,0.0950083081726575
382,IN_AutoMutualInfoStats_diff_20_gaussian_ami6,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami6,715,0.320744100690778,0.0951249033387025
185,AC_nl_112,"correlation,nonlinearautocorr",AC_nl_112,189,0.320739772510864,0.09513837477673
1593,PH_ForcePotential_dblwell_1_02_01_range,"dynamicalSystem",PH_ForcePotential_dblwell_1_02_01.range,745,0.32073544433095,0.0951518458036716
2364,FC_Surprise_dist_5_2_udq_500_std,"information,symbolic",FC_Surprise_dist_5_2_udq_500.std,788,0.320731116151036,0.0951653164182796
5332,TSTL_localdensity_5_40_1_3_ac4den,"nonlinear,tstool",TSTL_localdensity_5_40_1_3.ac4den,937,0.320692162531812,0.0953945524973984
2056,NW_VisibilityGraph_norm_stdk,"network,visibilityGraph",NW_VisibilityGraph_norm.stdk,773,0.320659701182459,0.0955837219276698
2795,EN_mse_1-10_2_015_diff1_sampen_s10,"entropy,sampen,controlen,mse",EN_mse_1-10_2_015_diff1.sampen_s10,828,0.320629403923062,0.0957596917505585
4390,SP_Summaries_pgram_hamm_area_5_1,"FourierSpectrum",SP_Summaries_pgram_hamm.area_5_1,908,0.32051254306539,0.0964802957091494
2840,EN_Randomize_statdist_ac1fexpa,"entropy,slow",EN_Randomize_statdist.ac1fexpa,830,0.320506050795519,0.096507570474994
5502,NL_TSTL_LargestLyap_n1_01_001_3_mi_fnnmar_ve_intercept,"nonlinear,tstool",NL_TSTL_LargestLyap_n1_01_001_3_mi_fnnmar.ve_intercept,941,0.320506050795519,0.096507570474994
5525,NL_TSTL_LargestLyap_n1_01_001_3_1_4_vse_intercept,"nonlinear,tstool",NL_TSTL_LargestLyap_n1_01_001_3_1_4.vse_intercept,942,0.320445456276726,0.0968629951025624
4108,SC_FluctAnal_2_dfa_50_1_logi_meanssr,"scaling",SC_FluctAnal_2_dfa_50_1_logi.meanssr,900,0.320441128096813,0.0968766641812367
6551,WL_dwtcoeff_sym2_5_stdd_l5,"wavelet,dwt",WL_dwtcoeff_sym2_5.stdd_l5,998,0.320423815377158,0.0969725600954665
6287,MF_GP_hyperparameters_covSEiso_covNoise_1_200_first_meanS,"model,GaussianProcess",MF_GP_hyperparameters_covSEiso_covNoise_1_200_first.meanS,979,-0.320417323107287,0.0969999513141225
6415,WL_cwt_sym2_32_pover80,"wavelet,cwt",WL_cwt_sym2_32.pover80,987,0.320402174477589,0.0970822306658323
6518,WL_dwtcoeff_db3_5_mind_l2,"wavelet,dwt",WL_dwtcoeff_db3_5.mind_l2,997,0.320369713128235,0.0972745145997585
4201,SC_FluctAnal_2_dfa_50_1_3_logi_logtausplit,"scaling",SC_FluctAnal_2_dfa_50_1_3_logi.logtausplit,902,-0.320324267239141,0.0975498410953657
3298,DN_OutlierInclude_p_001_stdrfla,"distribution,outliers",DN_OutlierInclude_p_001.stdrfla,864,-0.320311282699399,0.0976187522416103
7620,ST_MomentCorr_002_02_median_iqr_abs_mi,"statistics",ST_MomentCorr_002_02_median_iqr_abs.mi,1056,0.320296134069701,0.0977015121924714
1199,CO_AddNoise_1_even_10_linfit_mse,"correlation,AMI,entropy",CO_AddNoise_1_even_10.linfit_mse,723,0.320263672720348,0.0978949365885721
4310,SP_Summaries_pgram_hamm_mom3,"FourierSpectrum",SP_Summaries_pgram_hamm.mom3,908,0.320248524090649,0.0979779103395736
6334,MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_frombefore_meanabserr_run,"model,GaussianProcess",MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_frombefore.meanabserr_run,983,0.320248524090649,0.0979779103395736
218,CO_HistogramAMI_std1_10_2,"information,correlation,AMI",CO_HistogramAMI_std1_10.ami2,208,0.320226883191081,0.098088599962567
6149,PP_Compare_rav10_swss2_2,"preprocessing,raw,stationarity",PP_Compare_rav10.swss2_2,973,-0.320196585931684,0.0982688484772821
4499,SP_Summaries_welch_rect_logarea_3_2,"FourierSpectrum",SP_Summaries_welch_rect.logarea_3_2,909,-0.320133827322934,0.0986582058823624
4623,SP_Summaries_fft_logarea_3_2,"FourierSpectrum",SP_Summaries_fft.logarea_3_2,910,-0.320133827322934,0.0986582058823624
585,SY_SlidingWindow_s_s5_2,"stationarity",SY_SlidingWindow_s_s5_2,312,0.320127335053064,0.0986719963446376
6280,MF_GP_hyperparameters_covSEiso_covNoise_1_200_first_mlikelihood,"model,GaussianProcess",MF_GP_hyperparameters_covSEiso_covNoise_1_200_first.mlikelihood,979,-0.320101365973581,0.098825324067331
291,IN_AutoMutualInfoStats_40_gaussian_ami25,"information,correlation,AMI",IN_AutoMutualInfoStats_40_gaussian.ami25,713,0.3200602482644,0.0990767529071505
4383,SP_Summaries_pgram_hamm_logarea_4_2,"FourierSpectrum",SP_Summaries_pgram_hamm.logarea_4_2,908,-0.320034279184917,0.0992306654710172
500,CO_glscf_1_2_4,"correlation,glscf",CO_glscf_1_2_4,227,0.320034279184917,0.0992306654710172
4293,SP_Summaries_pgram_hamm_peakPower_2,"FourierSpectrum",SP_Summaries_pgram_hamm.peakPower_2,908,0.32002562282509,0.0992585134976467
292,IN_AutoMutualInfoStats_40_gaussian_ami26,"information,correlation,AMI",IN_AutoMutualInfoStats_40_gaussian.ami26,713,0.320023458735133,0.0992585134976467
1369,SB_TransitionMatrix_51_TD4,"symbolic,transitionmat",SB_TransitionMatrix_51.TD4,734,0.320007401191704,0.0993483324562965
4610,SP_Summaries_fft_linfitsemilog_all_a2,"FourierSpectrum",SP_Summaries_fft.linfitsemilog_all_a2,910,-0.320006146015478,0.0993483324562965
4486,SP_Summaries_welch_rect_linfitsemilog_all_a2,"FourierSpectrum",SP_Summaries_welch_rect.linfitsemilog_all_a2,909,-0.320001817835564,0.0993562733135338
4144,SC_FluctAnal_2_dfa_50_2_logi_r2_ssr,"scaling",SC_FluctAnal_2_dfa_50_2_logi.r2_ssr,903,0.319993161475736,0.0993982591449939
2080,NW_VisibilityGraph_norm_gaussnlogL,"network,visibilityGraph,lengthdep",NW_VisibilityGraph_norm.gaussnlogL,773,0.319990997385779,0.0993982591449939
1250,CO_AddNoise_ac_std1_10_fitexpa,"correlation,AMI,entropy",CO_AddNoise_ac_std1_10.fitexpa,726,0.319982341025952,0.099440153799877
1161,CO_AddNoise_1_quantiles_10_linfit_mse,"correlation,AMI,entropy",CO_AddNoise_1_quantiles_10.linfit_mse,721,0.319967192396254,0.0995243006682425
83,quantile_97,"distribution",DN_Quantile_97,80,0.319952043766555,0.0996085114242414
3369,ST_LocalExtrema_l100_meanabsext,"distribution,stationarity",ST_LocalExtrema_l100.meanabsext,867,-0.319947715586641,0.0996224583237376
587,SY_SlidingWindow_s_s10_1,"stationarity",SY_SlidingWindow_s_s10_1,314,0.31983734699884,0.10032773037773
193,RM_ami_2,"information,correlation,AMI",CO_RM_AMInformation_2,197,0.31980272155953,0.100540140097504
6326,MF_GP_LocalPrediction_covSEiso_covNoise_5_3_10_beforeafter_meanlogh2,"model,GaussianProcess",MF_GP_LocalPrediction_covSEiso_covNoise_5_3_10_beforeafter.meanlogh2,982,0.319735634770866,0.100966352974515
164,AC_nl_001,"correlation,nonlinearautocorr",AC_nl_001,168,0.31971182978134,0.101108710928419
3357,ST_LocalExtrema_l100_minabsmin,"distribution,stationarity",ST_LocalExtrema_l100.minabsmin,867,-0.319679368431987,0.101308379718036
4256,SC_FluctAnal_sign_2_dfa_50_2_logi_r1_se1,"scaling",SC_FluctAnal_sign_2_dfa_50_2_logi.r1_se1,906,0.31964257890272,0.101537043232079
491,CO_glscf_1_1_1,"correlation,glscf",CO_glscf_1_1_1,218,0.319629594362978,0.10160849877369
5061,NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar_robfit_a1,"nonlinear,correlation,tstool,stochastic",NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar.robfit_a1,924,0.319620938003151,0.101651333634196
6547,WL_dwtcoeff_sym2_5_stdd_l4,"wavelet,dwt",WL_dwtcoeff_sym2_5.stdd_l4,998,0.319612281643323,0.101694182722611
6380,WL_cwt_db3_32_meanabsC,"wavelet,cwt",WL_cwt_db3_32.meanabsC,986,0.319581984383927,0.101880559198998
6335,MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_frombefore_maxstderr_run,"model,GaussianProcess",MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_frombefore.maxstderr_run,983,0.319523553955091,0.102254428907495
6764,NL_embed_PCA_1_10_nto90,"embedding,pca",NL_embed_PCA_1_10.nto90,1005,-0.319517006062259,0.102283461237991
6428,WL_cwt_sym2_32_stat_5_m_s,"wavelet,cwt",WL_cwt_sym2_32.stat_5_m_s,987,0.319478108065996,0.102528243722752
166,AC_nl_003,"correlation,nonlinearautocorr",AC_nl_003,170,0.31945430307647,0.102672637146342
182,AC_nl_036,"correlation,nonlinearautocorr",AC_nl_036,186,0.319452138986513,0.102672637146342
624,SY_SlidingWindow_ent_ent10_2,"stationarity",SY_SlidingWindow_ent_ent10_2,351,0.319428333996988,0.102817041384543
4455,SP_Summaries_welch_rect_fpoly2_rmse,"FourierSpectrum",SP_Summaries_welch_rect.fpoly2_rmse,909,0.319402364917505,0.102976312077142
4579,SP_Summaries_fft_fpoly2_rmse,"FourierSpectrum",SP_Summaries_fft.fpoly2_rmse,910,0.319402364917505,0.102976312077142
177,AC_nl_025,"correlation,nonlinearautocorr",AC_nl_025,181,0.319380724017936,0.103092052251115
146,AC_nl_246,"correlation,nonlinearautocorr",AC_nl_246,150,0.319335278128841,0.103382673035277
4451,SP_Summaries_welch_rect_fpoly2csS_p2,"FourierSpectrum",SP_Summaries_welch_rect.fpoly2csS_p2,909,0.319283339969876,0.103717865630995
4575,SP_Summaries_fft_fpoly2csS_p2,"FourierSpectrum",SP_Summaries_fft.fpoly2csS_p2,910,0.319283339969876,0.103717865630995
213,CO_HistogramAMI_std1_5_2,"information,correlation,AMI",CO_HistogramAMI_std1_5.ami2,207,0.319268191340178,0.103790510331794
234,CO_HistogramAMI_std2_10_3,"information,correlation,AMI",CO_HistogramAMI_std2_10.ami3,211,0.319268191340178,0.103790510331794
5904,PP_Compare_diff1_swss10_1,"preprocessing,raw,stationarity",PP_Compare_diff1.swss10_1,965,-0.319235729990824,0.103980239971132
6480,WL_coeffs_db3_4_mean_coeff,"wavelet",WL_coeffs_db3_4.mean_coeff,993,0.319218417271169,0.104082548007986
2082,NW_VisibilityGraph_norm_evparam1,"network,visibilityGraph",NW_VisibilityGraph_norm.evparam1,773,0.319214089091255,0.104096987625395
228,CO_HistogramAMI_std2_5_2,"information,correlation,AMI",CO_HistogramAMI_std2_5.ami2,210,0.319207596821385,0.104126083554962
4391,SP_Summaries_pgram_hamm_logarea_5_1,"FourierSpectrum",SP_Summaries_pgram_hamm.logarea_5_1,908,0.319207596821385,0.104126083554962
239,CO_HistogramAMI_even_2_3,"information,correlation,AMI",CO_HistogramAMI_even_2.ami3,212,0.319201104551514,0.104140303036815
6333,MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_frombefore_meanstderr_run,"model,GaussianProcess",MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_frombefore.meanstderr_run,983,0.319179463651945,0.104272093436316
1220,CO_AddNoise_1_std1_10_pdec,"correlation,AMI,entropy",CO_AddNoise_1_std1_10.pdec,725,0.319147347634563,0.104475187147833
6413,WL_cwt_sym2_32_pover95,"wavelet,cwt",WL_cwt_sym2_32.pover95,987,0.319140510032721,0.104506714606137
308,IN_AutoMutualInfoStats_40_gaussian_stdami,"information,correlation,AMI",IN_AutoMutualInfoStats_40_gaussian.stdami,713,0.319125361403023,0.104594763126212
5592,SD_TSTL_surrogates_1_100_1_tc3_stdsurr,"nonlinear,tstool,correlation,surrogate",SD_TSTL_surrogates_1_100_1_tc3.stdsurr,946,-0.319123197313066,0.104594763126212
247,CO_HistogramAMI_even_10_1,"information,correlation,AMI",CO_HistogramAMI_even_10.ami1,214,0.319103720503454,0.104712104352282
118,AC_26,"correlation",AC_26,117,-0.319086407783799,0.104815053464868
6788,PP_ModelFit_ar_2_rmserrrat_peaks_08,"preprocessing,trend",PP_ModelFit_ar_2.rmserrrat_peaks_08,1007,0.319082079603885,0.104829557275616
